TXNAME,GENEID
lcl|CP064677.1_cds_QPD38448.1_1733,hxpB
lcl|CP064677.1_cds_QPD38449.1_1734,IVL04_08865
lcl|CP064677.1_cds_QPD38450.1_1735,tcyP
lcl|CP064677.1_cds_QPD38451.1_1736,IVL04_08875
lcl|CP064677.1_cds_QPD38452.1_1737,cedA
lcl|CP064677.1_cds_QPD38453.1_1738,katE
lcl|CP064677.1_cds_QPD38454.1_1739,chbG
lcl|CP064677.1_cds_QPD38455.1_1740,celF
lcl|CP064677.1_cds_QPD38456.1_1741,chbR
lcl|CP064677.1_cds_QPD38457.1_1742,chbA
lcl|CP064677.1_cds_QPD38458.1_1743,chbC
lcl|CP064677.1_cds_QPD38459.1_1744,chbB
lcl|CP064677.1_cds_QPD38460.1_1745,osmE
lcl|CP064677.1_cds_QPD38461.1_1746,nadE
lcl|CP064677.1_cds_QPD38462.1_1747,cho
lcl|CP064677.1_cds_QPD38463.1_1748,ves
lcl|CP064677.1_cds_QPD38464.1_1749,spy
lcl|CP064677.1_cds_QPD38465.1_1750,astE
lcl|CP064677.1_cds_QPD38466.1_1751,astB
lcl|CP064677.1_cds_QPD38467.1_1752,astD
lcl|CP064677.1_cds_QPD38468.1_1753,astA
lcl|CP064677.1_cds_QPD38469.1_1754,astC
lcl|CP064677.1_cds_QPD38470.1_1755,xthA
lcl|CP064677.1_cds_QPD38471.1_1756,IVL04_08975
lcl|CP064677.1_cds_QPD38472.1_1757,ydjY
lcl|CP064677.1_cds_QPD38473.1_1758,IVL04_08985
lcl|CP064677.1_cds_QPD38474.1_1759,IVL04_08990
lcl|CP064677.1_cds_QPD38475.1_1761,IVL04_09000
lcl|CP064677.1_cds_QPD38476.1_1762,IVL04_09005
lcl|CP064677.1_cds_QPD38477.1_1763,ynjE
lcl|CP064677.1_cds_QPD38478.1_1764,IVL04_09015
lcl|CP064677.1_cds_QPD38479.1_1765,nudG
lcl|CP064677.1_cds_QPD38480.1_1766,IVL04_09025
lcl|CP064677.1_cds_QPD38481.1_1767,gdhA
lcl|CP064677.1_cds_QPD38482.1_1768,IVL04_09035
lcl|CP064677.1_cds_QPD38483.1_1769,topB
lcl|CP064677.1_cds_QPD38484.1_1770,selD
lcl|CP064677.1_cds_QPD38485.1_1771,IVL04_09050
lcl|CP064677.1_cds_QPD38486.1_1772,sppA
lcl|CP064677.1_cds_QPD38487.1_1773,ansA
lcl|CP064677.1_cds_QPD38488.1_1774,IVL04_09065
lcl|CP064677.1_cds_QPD38489.1_1775,IVL04_09070
lcl|CP064677.1_cds_QPD38490.1_1776,IVL04_09075
lcl|CP064677.1_cds_QPD38491.1_1777,ydjG
lcl|CP064677.1_cds_QPD38492.1_1778,IVL04_09085
lcl|CP064677.1_cds_QPD38493.1_1779,IVL04_09090
lcl|CP064677.1_cds_QPD38494.1_1780,IVL04_09095
lcl|CP064677.1_cds_QPD38495.1_1781,IVL04_09100
lcl|CP064677.1_cds_QPD38496.1_1782,IVL04_09105
lcl|CP064677.1_cds_QPD38497.1_1783,IVL04_09110
lcl|CP064677.1_cds_QPD38498.1_1784,msrB
lcl|CP064677.1_cds_QPD38499.1_1785,gapA
lcl|CP064677.1_cds_QPD38500.1_1786,IVL04_09125
lcl|CP064677.1_cds_QPD38501.1_1787,yeaE
lcl|CP064677.1_cds_QPD38502.1_1788,mipA
lcl|CP064677.1_cds_QPD38503.1_1789,yeaG
lcl|CP064677.1_cds_QPD38504.1_1790,IVL04_09145
lcl|CP064677.1_cds_QPD38505.1_1791,IVL04_09150
lcl|CP064677.1_cds_QPD38506.1_1792,IVL04_09155
lcl|CP064677.1_cds_QPD38507.1_1793,yeaK
lcl|CP064677.1_cds_QPD38508.1_1794,IVL04_09165
lcl|CP064677.1_cds_QPD38509.1_1795,IVL04_09170
lcl|CP064677.1_cds_QPD38510.1_1796,nimR
lcl|CP064677.1_cds_QPD38511.1_1797,nimT
lcl|CP064677.1_cds_QPD38512.1_1798,IVL04_09185
lcl|CP064677.1_cds_QPD38513.1_1799,yoaF
lcl|CP064677.1_cds_QPD38514.1_1800,dgcP
lcl|CP064677.1_cds_QPD38515.1_1801,yoaK
lcl|CP064677.1_cds_QPD38516.1_1803,IVL04_09210
lcl|CP064677.1_cds_QPD38517.1_1804,IVL04_09215
lcl|CP064677.1_cds_QPD38518.1_1805,yeaR
lcl|CP064677.1_cds_QPD38519.1_1806,leuE
lcl|CP064677.1_cds_QPD38520.1_1807,dmlR
lcl|CP064677.1_cds_QPD38521.1_1808,dmlA
lcl|CP064677.1_cds_QPD38522.1_1810,yeaW
lcl|CP064677.1_cds_QPD38523.1_1811,yeaX
lcl|CP064677.1_cds_QPD38524.1_1812,rnd
lcl|CP064677.1_cds_QPD38525.1_1813,fadD
lcl|CP064677.1_cds_QPD38526.1_1814,yeaY
lcl|CP064677.1_cds_QPD38527.1_1815,tsaB
lcl|CP064677.1_cds_QPD38528.1_1816,IVL04_09275
lcl|CP064677.1_cds_QPD38529.1_1818,IVL04_09285
lcl|CP064677.1_cds_QPD38530.1_1819,IVL04_09290
lcl|CP064677.1_cds_QPD38531.1_1820,pabB
lcl|CP064677.1_cds_QPD38532.1_1821,IVL04_09300
lcl|CP064677.1_cds_QPD38533.1_1822,sdaA
lcl|CP064677.1_cds_QPD38534.1_1823,IVL04_09310
lcl|CP064677.1_cds_QPD38535.1_1824,yoaE
lcl|CP064677.1_cds_QPD38536.1_1825,manX
lcl|CP064677.1_cds_QPD38537.1_1826,manY
lcl|CP064677.1_cds_QPD38538.1_1827,manZ
lcl|CP064677.1_cds_QPD38539.1_1828,IVL04_09335
lcl|CP064677.1_cds_QPD38540.1_1829,mntP
lcl|CP064677.1_cds_QPD38541.1_1830,rlmA
lcl|CP064677.1_cds_QPD38542.1_1831,cspE
lcl|CP064677.1_cds_QPD38543.1_1832,IVL04_09355
lcl|CP064677.1_cds_QPD38544.1_1833,IVL04_09360
lcl|CP064677.1_cds_QPD38545.1_1834,mgrB
lcl|CP064677.1_cds_QPD38546.1_1835,IVL04_09370
lcl|CP064677.1_cds_QPD38547.1_1836,kdgR
lcl|CP064677.1_cds_QPD38548.1_1837,IVL04_09380
lcl|CP064677.1_cds_QPD38549.1_1838,htpX
lcl|CP064677.1_cds_QPD38550.1_1839,prc
lcl|CP064677.1_cds_QPD38551.1_1840,proQ
lcl|CP064677.1_cds_QPD38552.1_1842,yebS
lcl|CP064677.1_cds_QPD38553.1_1843,yebT
lcl|CP064677.1_cds_QPD38554.1_1844,rsmF
lcl|CP064677.1_cds_QPD38555.1_1845,IVL04_09420
lcl|CP064677.1_cds_QPD38556.1_1847,pphA
lcl|CP064677.1_cds_QPD38557.1_1848,IVL04_09435
lcl|CP064677.1_cds_QPD38558.1_1849,copD
lcl|CP064677.1_cds_QPD38559.1_1850,yobA
lcl|CP064677.1_cds_QPD38560.1_1851,holE
lcl|CP064677.1_cds_QPD38561.1_1852,IVL04_09455
lcl|CP064677.1_cds_QPD38562.1_1853,exoX
lcl|CP064677.1_cds_QPD38563.1_1854,ptrB
lcl|CP064677.1_cds_QPD38564.1_1855,IVL04_09470
lcl|CP064677.1_cds_QPD38565.1_1856,IVL04_09475
lcl|CP064677.1_cds_QPD38566.1_1857,yebG
lcl|CP064677.1_cds_QPD38567.1_1858,purT
lcl|CP064677.1_cds_QPD38568.1_1859,kdgA
lcl|CP064677.1_cds_QPD38569.1_1860,edd
lcl|CP064677.1_cds_QPD38570.1_1861,zwf
lcl|CP064677.1_cds_QPD38571.1_1862,hexR
lcl|CP064677.1_cds_QPD38572.1_1863,pyk
lcl|CP064677.1_cds_QPD38573.1_1864,lpxM
lcl|CP064677.1_cds_QPD38574.1_1865,mepM
lcl|CP064677.1_cds_QPD38575.1_1866,znuA
lcl|CP064677.1_cds_QPD38576.1_1867,znuC
lcl|CP064677.1_cds_QPD38577.1_1868,znuB
lcl|CP064677.1_cds_QPD38578.1_1869,ruvB
lcl|CP064677.1_cds_QPD38579.1_1870,ruvA
lcl|CP064677.1_cds_QPD38580.1_1872,IVL04_09555
lcl|CP064677.1_cds_QPD38581.1_1873,ruvC
lcl|CP064677.1_cds_QPD38582.1_1874,IVL04_09565
lcl|CP064677.1_cds_QPD38583.1_1876,aspS
lcl|CP064677.1_cds_QPD38584.1_1877,IVL04_09580
lcl|CP064677.1_cds_QPD38585.1_1878,IVL04_09585
lcl|CP064677.1_cds_QPD38586.1_1879,IVL04_09590
lcl|CP064677.1_cds_QPD38587.1_1880,cmoA
lcl|CP064677.1_cds_QPD38588.1_1881,cmoB
lcl|CP064677.1_cds_QPD38589.1_1882,torZ
lcl|CP064677.1_cds_QPD38590.1_1883,IVL04_09610
lcl|CP064677.1_cds_QPD38591.1_1884,cutC
lcl|CP064677.1_cds_QPD38592.1_1885,IVL04_09620
lcl|CP064677.1_cds_QPD38593.1_1886,argS
lcl|CP064677.1_cds_QPD38594.1_1887,IVL04_09630
lcl|CP064677.1_cds_QPD38595.1_1888,flhe
lcl|CP064677.1_cds_QPD38596.1_1889,flhA
lcl|CP064677.1_cds_QPD38597.1_1890,flhB
lcl|CP064677.1_cds_QPD38598.1_1891,cheZ
lcl|CP064677.1_cds_QPD38599.1_1892,cheY
lcl|CP064677.1_cds_QPD38600.1_1893,cheB
lcl|CP064677.1_cds_QPD38601.1_1894,cheR
lcl|CP064677.1_cds_QPD38602.1_1895,tap
lcl|CP064677.1_cds_QPD38603.1_1896,tar
lcl|CP064677.1_cds_QPD38604.1_1897,cheW
lcl|CP064677.1_cds_QPD38605.1_1898,cheA
lcl|CP064677.1_cds_QPD38606.1_1899,motB
lcl|CP064677.1_cds_QPD38607.1_1900,motA
lcl|CP064677.1_cds_QPD38608.1_1901,flhC
lcl|CP064677.1_cds_QPD38609.1_1902,flhD
lcl|CP064677.1_cds_QPD38610.1_1903,uspC
lcl|CP064677.1_cds_QPD38611.1_1904,otsA
lcl|CP064677.1_cds_QPD38612.1_1905,otsB
lcl|CP064677.1_cds_QPD38613.1_1906,araH
lcl|CP064677.1_cds_QPD38614.1_1907,araG
lcl|CP064677.1_cds_QPD38615.1_1908,araF
lcl|CP064677.1_cds_QPD38616.1_1909,IVL04_09740
lcl|CP064677.1_cds_QPD38617.1_1910,IVL04_09745
lcl|CP064677.1_cds_QPD38618.1_1912,IVL04_09755
lcl|CP064677.1_cds_QPD38619.1_1913,ftnA
lcl|CP064677.1_cds_QPD38620.1_1914,IVL04_09765
lcl|CP064677.1_cds_QPD38621.1_1915,tyrP
lcl|CP064677.1_cds_QPD38622.1_1916,yecA
lcl|CP064677.1_cds_QPD38623.1_1917,pgsA
lcl|CP064677.1_cds_QPD38624.1_1918,uvrC
lcl|CP064677.1_cds_QPD38625.1_1919,uvrY
lcl|CP064677.1_cds_QPD38626.1_1920,IVL04_09810
lcl|CP064677.1_cds_QPD38627.1_1921,IVL04_09815
lcl|CP064677.1_cds_QPD38628.1_1922,sdiA
lcl|CP064677.1_cds_QPD38629.1_1923,yecC
lcl|CP064677.1_cds_QPD38630.1_1924,tcyL
lcl|CP064677.1_cds_QPD38631.1_1925,dcyD
lcl|CP064677.1_cds_QPD38632.1_1926,tcyJ
lcl|CP064677.1_cds_QPD38633.1_1927,fliZ
lcl|CP064677.1_cds_QPD38634.1_1928,fliA
lcl|CP064677.1_cds_QPD38635.1_1929,fliC
lcl|CP064677.1_cds_QPD38636.1_1930,fliD
lcl|CP064677.1_cds_QPD38637.1_1931,fliS
lcl|CP064677.1_cds_QPD38638.1_1932,fliT
lcl|CP064677.1_cds_QPD38639.1_1933,amyA
lcl|CP064677.1_cds_QPD38640.1_1934,IVL04_09880
lcl|CP064677.1_cds_QPD38641.1_1935,yedE
lcl|CP064677.1_cds_QPD38642.1_1936,yedF
lcl|CP064677.1_cds_QPD38643.1_1937,IVL04_09895
lcl|CP064677.1_cds_QPD38644.1_1938,IVL04_09900
lcl|CP064677.1_cds_QPD38645.1_1939,IVL04_09905
lcl|CP064677.1_cds_QPD38646.1_1941,fliE
lcl|CP064677.1_cds_QPD38647.1_1942,fliF
lcl|CP064677.1_cds_QPD38648.1_1943,fliG
lcl|CP064677.1_cds_QPD38649.1_1944,fliH
lcl|CP064677.1_cds_QPD38650.1_1945,fliI
lcl|CP064677.1_cds_QPD38651.1_1946,fliJ
lcl|CP064677.1_cds_QPD38652.1_1947,fliK
lcl|CP064677.1_cds_QPD38653.1_1948,fliL
lcl|CP064677.1_cds_QPD38654.1_1949,fliM
lcl|CP064677.1_cds_QPD38655.1_1950,fliN
lcl|CP064677.1_cds_QPD38656.1_1952,fliP
lcl|CP064677.1_cds_QPD38657.1_1953,fliQ
lcl|CP064677.1_cds_QPD38658.1_1954,fliR
lcl|CP064677.1_cds_QPD38659.1_1955,rcsA
lcl|CP064677.1_cds_QPD38660.1_1956,dsrB
lcl|CP064677.1_cds_QPD38661.1_1958,IVL04_10000
lcl|CP064677.1_cds_QPD38662.1_1959,yedQ
lcl|CP064677.1_cds_QPD38663.1_1960,IVL04_10010
lcl|CP064677.1_cds_QPD38664.1_1961,IVL04_10015
lcl|CP064677.1_cds_QPD38665.1_1962,yedA
lcl|CP064677.1_cds_QPD38666.1_1963,vsr
lcl|CP064677.1_cds_QPD38667.1_1964,dcm
lcl|CP064677.1_cds_QPD38668.1_1965,IVL04_10035
lcl|CP064677.1_cds_QPD38669.1_1968,hchA
lcl|CP064677.1_cds_QPD38670.1_1969,hprS
lcl|CP064677.1_cds_QPD38671.1_1971,hiuH
lcl|CP064677.1_cds_QPD38672.1_1972,msrP
lcl|CP064677.1_cds_QPD38673.1_1973,msrQ
lcl|CP064677.1_cds_QPD38674.1_1974,zinT
lcl|CP064677.1_cds_QPD38675.1_1975,IVL04_10085
lcl|CP064677.1_cds_QPD38676.1_1979,shiA
lcl|CP064677.1_cds_QPD38677.1_1980,amn
lcl|CP064677.1_cds_QPD38678.1_1981,IVL04_10125
lcl|CP064677.1_cds_QPD38679.1_1982,yeeO
lcl|CP064677.1_cds_QPD38680.1_1983,cbl
lcl|CP064677.1_cds_QPD38681.1_1984,nac
lcl|CP064677.1_cds_QPD38682.1_1985,ldtA
lcl|CP064677.1_cds_QPD38683.1_1986,cobT
lcl|CP064677.1_cds_QPD38684.1_1987,cobS
lcl|CP064677.1_cds_QPD38685.1_1988,cobU
lcl|CP064677.1_cds_QPD38686.1_1989,IVL04_10180
lcl|CP064677.1_cds_QPD38687.1_1991,IVL04_10190
lcl|CP064677.1_cds_QPD38688.1_1993,IVL04_10200
lcl|CP064677.1_cds_QPD38689.1_1994,ag43
lcl|CP064677.1_cds_QPD38690.1_1995,IVL04_10210
lcl|CP064677.1_cds_QPD38691.1_1996,IVL04_10215
lcl|CP064677.1_cds_QPD38692.1_1997,IVL04_10220
lcl|CP064677.1_cds_QPD38693.1_1998,cbtA
lcl|CP064677.1_cds_QPD38694.1_1999,cbtA
lcl|CP064677.1_cds_QPD38695.1_2000,IVL04_10235
lcl|CP064677.1_cds_QPD38696.1_2004,IVL04_10255
lcl|CP064677.1_cds_QPD38697.1_2005,IVL04_10260
lcl|CP064677.1_cds_QPD38698.1_2006,sbmC
lcl|CP064677.1_cds_QPD38699.1_2007,dacD
lcl|CP064677.1_cds_QPD38700.1_2008,sbcB
lcl|CP064677.1_cds_QPD38701.1_2009,IVL04_10280
lcl|CP064677.1_cds_QPD38702.1_2010,yeeE
lcl|CP064677.1_cds_QPD38703.1_2011,plaP
lcl|CP064677.1_cds_QPD38704.1_2013,IVL04_10300
lcl|CP064677.1_cds_QPD38705.1_2014,IVL04_10305
lcl|CP064677.1_cds_QPD38706.1_2015,yoeB
lcl|CP064677.1_cds_QPD38707.1_2016,yefM
lcl|CP064677.1_cds_QPD38708.1_2018,hisG
lcl|CP064677.1_cds_QPD38709.1_2019,hisD
lcl|CP064677.1_cds_QPD38710.1_2020,hisC
lcl|CP064677.1_cds_QPD38711.1_2021,hisB
lcl|CP064677.1_cds_QPD38712.1_2022,hisH
lcl|CP064677.1_cds_QPD38713.1_2023,hisA
lcl|CP064677.1_cds_QPD38714.1_2024,hisF
lcl|CP064677.1_cds_QPD38715.1_2025,IVL04_10360
lcl|CP064677.1_cds_QPD38716.1_2027,ugd
lcl|CP064677.1_cds_QPD38717.1_2028,gndA
lcl|CP064677.1_cds_QPD38718.1_2030,IVL04_10385
lcl|CP064677.1_cds_QPD38719.1_2032,IVL04_10395
lcl|CP064677.1_cds_QPD38720.1_2033,IVL04_10400
lcl|CP064677.1_cds_QPD38721.1_2035,wzy
lcl|CP064677.1_cds_QPD38722.1_2036,glf
lcl|CP064677.1_cds_QPD38723.1_2037,wzx
lcl|CP064677.1_cds_QPD38724.1_2038,rfbC
lcl|CP064677.1_cds_QPD38725.1_2039,rfbA
lcl|CP064677.1_cds_QPD38726.1_2040,rfbD
lcl|CP064677.1_cds_QPD38727.1_2041,rfbB
lcl|CP064677.1_cds_QPD38728.1_2042,galF
lcl|CP064677.1_cds_QPD38729.1_2043,wcaM
lcl|CP064677.1_cds_QPD38730.1_2044,wcaL
lcl|CP064677.1_cds_QPD38731.1_2045,wcaK
lcl|CP064677.1_cds_QPD38732.1_2046,wzxC
lcl|CP064677.1_cds_QPD38733.1_2047,IVL04_10470
lcl|CP064677.1_cds_QPD38734.1_2048,cpsG
lcl|CP064677.1_cds_QPD38735.1_2049,cpsB
lcl|CP064677.1_cds_QPD38736.1_2050,wcaI
lcl|CP064677.1_cds_QPD38737.1_2052,fcl
lcl|CP064677.1_cds_QPD38738.1_2053,gmd
lcl|CP064677.1_cds_QPD38739.1_2054,wcaF
lcl|CP064677.1_cds_QPD38740.1_2055,wcaE
lcl|CP064677.1_cds_QPD38741.1_2056,wcaD
lcl|CP064677.1_cds_QPD38742.1_2057,wcaC
lcl|CP064677.1_cds_QPD38743.1_2058,wcaB
lcl|CP064677.1_cds_QPD38744.1_2059,wcaA
lcl|CP064677.1_cds_QPD38745.1_2060,wzc
lcl|CP064677.1_cds_QPD38746.1_2061,wzb
lcl|CP064677.1_cds_QPD38747.1_2062,wza
lcl|CP064677.1_cds_QPD38748.1_2064,asmA
lcl|CP064677.1_cds_QPD38749.1_2065,dcd
lcl|CP064677.1_cds_QPD38750.1_2066,udk
lcl|CP064677.1_cds_QPD38751.1_2067,IVL04_10570
lcl|CP064677.1_cds_QPD38752.1_2068,alkA
lcl|CP064677.1_cds_QPD38753.1_2069,yegD
lcl|CP064677.1_cds_QPD38754.1_2070,yegI
lcl|CP064677.1_cds_QPD38755.1_2071,IVL04_10590
lcl|CP064677.1_cds_QPD38756.1_2072,pphC
lcl|CP064677.1_cds_QPD38757.1_2073,IVL04_10600
lcl|CP064677.1_cds_QPD38758.1_2076,mdtA
lcl|CP064677.1_cds_QPD38759.1_2077,mdtB
lcl|CP064677.1_cds_QPD38760.1_2078,mdtC
lcl|CP064677.1_cds_QPD38761.1_2079,IVL04_10630
lcl|CP064677.1_cds_QPD38762.1_2080,baeS
lcl|CP064677.1_cds_QPD38763.1_2081,baeR
lcl|CP064677.1_cds_QPD38764.1_2082,IVL04_10645
lcl|CP064677.1_cds_QPD38765.1_2083,IVL04_10650
lcl|CP064677.1_cds_QPD38766.1_2086,IVL04_10665
lcl|CP064677.1_cds_QPD38767.1_2087,yegS
lcl|CP064677.1_cds_QPD38768.1_2089,IVL04_10680
lcl|CP064677.1_cds_QPD38769.1_2091,gatD
lcl|CP064677.1_cds_QPD38770.1_2092,IVL04_10695
lcl|CP064677.1_cds_QPD38771.1_2093,gatB
lcl|CP064677.1_cds_QPD38772.1_2094,gatA
lcl|CP064677.1_cds_QPD38773.1_2095,gatZ
lcl|CP064677.1_cds_QPD38774.1_2096,gatY
lcl|CP064677.1_cds_QPD38775.1_2097,fbaB
lcl|CP064677.1_cds_QPD38776.1_2098,IVL04_10725
lcl|CP064677.1_cds_QPD38777.1_2099,IVL04_10730
lcl|CP064677.1_cds_QPD38778.1_2100,IVL04_10735
lcl|CP064677.1_cds_QPD38779.1_2101,IVL04_10740
lcl|CP064677.1_cds_QPD38780.1_2102,IVL04_10745
lcl|CP064677.1_cds_QPD38781.1_2103,thiD
lcl|CP064677.1_cds_QPD38782.1_2104,thiM
lcl|CP064677.1_cds_QPD38783.1_2105,rcnR
lcl|CP064677.1_cds_QPD38784.1_2106,rcnA
lcl|CP064677.1_cds_QPD38785.1_2107,rcnB
lcl|CP064677.1_cds_QPD38786.1_2108,IVL04_10775
lcl|CP064677.1_cds_QPD38787.1_2109,IVL04_10780
lcl|CP064677.1_cds_QPD38788.1_2111,IVL04_10790
lcl|CP064677.1_cds_QPD38789.1_2112,IVL04_10795
lcl|CP064677.1_cds_QPD38790.1_2113,apbC
lcl|CP064677.1_cds_QPD38791.1_2114,metG
lcl|CP064677.1_cds_QPD38792.1_2116,IVL04_10815
lcl|CP064677.1_cds_QPD38793.1_2117,IVL04_10820
lcl|CP064677.1_cds_QPD38794.1_2118,IVL04_10825
lcl|CP064677.1_cds_QPD38795.1_2119,IVL04_10830
lcl|CP064677.1_cds_QPD38796.1_2120,IVL04_10835
lcl|CP064677.1_cds_QPD38797.1_2122,IVL04_10845
lcl|CP064677.1_cds_QPD38798.1_2123,IVL04_10850
lcl|CP064677.1_cds_QPD38799.1_2124,yehT
lcl|CP064677.1_cds_QPD38800.1_2125,btsS
lcl|CP064677.1_cds_QPD38801.1_2126,mlrA
lcl|CP064677.1_cds_QPD38802.1_2127,IVL04_10870
lcl|CP064677.1_cds_QPD38803.1_2128,yehW
lcl|CP064677.1_cds_QPD38804.1_2129,yehX
lcl|CP064677.1_cds_QPD38805.1_2130,yehY
lcl|CP064677.1_cds_QPD38806.1_2131,osmF
lcl|CP064677.1_cds_QPD38807.1_2132,bglX
lcl|CP064677.1_cds_QPD38808.1_2133,dld
lcl|CP064677.1_cds_QPD38809.1_2134,pbpG
lcl|CP064677.1_cds_QPD38810.1_2135,IVL04_10910
lcl|CP064677.1_cds_QPD38811.1_2136,IVL04_10915
lcl|CP064677.1_cds_QPD38812.1_2137,IVL04_10920
lcl|CP064677.1_cds_QPD38813.1_2140,dusC
lcl|CP064677.1_cds_QPD38814.1_2141,IVL04_10940
lcl|CP064677.1_cds_QPD38815.1_2142,IVL04_10945
lcl|CP064677.1_cds_QPD38816.1_2143,cdd
lcl|CP064677.1_cds_QPD38817.1_2144,sanA
lcl|CP064677.1_cds_QPD38818.1_2145,IVL04_10960
lcl|CP064677.1_cds_QPD38819.1_2146,preT
lcl|CP064677.1_cds_QPD38820.1_2147,preA
lcl|CP064677.1_cds_QPD38821.1_2148,mglC
lcl|CP064677.1_cds_QPD38822.1_2149,mglA
lcl|CP064677.1_cds_QPD38823.1_2150,mglB
lcl|CP064677.1_cds_QPD38824.1_2151,galS
lcl|CP064677.1_cds_QPD38825.1_2152,IVL04_10995
lcl|CP064677.1_cds_QPD38826.1_2153,folE
lcl|CP064677.1_cds_QPD38827.1_2154,yeiG
lcl|CP064677.1_cds_QPD38828.1_2155,cirA
lcl|CP064677.1_cds_QPD38829.1_2156,lysP
lcl|CP064677.1_cds_QPD38830.1_2157,IVL04_11020
lcl|CP064677.1_cds_QPD38831.1_2158,IVL04_11025
lcl|CP064677.1_cds_QPD38832.1_2159,nfo
lcl|CP064677.1_cds_QPD38833.1_2160,IVL04_11035
lcl|CP064677.1_cds_QPD38834.1_2161,IVL04_11040
lcl|CP064677.1_cds_QPD38835.1_2162,rihB
lcl|CP064677.1_cds_QPD38836.1_2163,yeiL
lcl|CP064677.1_cds_QPD38837.1_2164,IVL04_11055
lcl|CP064677.1_cds_QPD38838.1_2165,psuG
lcl|CP064677.1_cds_QPD38839.1_2166,IVL04_11065
lcl|CP064677.1_cds_QPD38840.1_2167,fruA
lcl|CP064677.1_cds_QPD38841.1_2168,fruK
lcl|CP064677.1_cds_QPD38842.1_2169,fruB
lcl|CP064677.1_cds_QPD38843.1_2170,setB
lcl|CP064677.1_cds_QPD38844.1_2171,IVL04_11090
lcl|CP064677.1_cds_QPD38845.1_2172,yeiP
lcl|CP064677.1_cds_QPD38846.1_2173,IVL04_11100
lcl|CP064677.1_cds_QPD38847.1_2174,yeiR
lcl|CP064677.1_cds_QPD38848.1_2175,lpxT
lcl|CP064677.1_cds_QPD38849.1_2176,mepS
lcl|CP064677.1_cds_QPD38850.1_2177,IVL04_11120
lcl|CP064677.1_cds_QPD38851.1_2178,IVL04_11125
lcl|CP064677.1_cds_QPD38852.1_2179,IVL04_11130
lcl|CP064677.1_cds_QPD38853.1_2180,IVL04_11135
lcl|CP064677.1_cds_QPD38854.1_2181,yejF
lcl|CP064677.1_cds_QPD38855.1_2182,IVL04_11145
lcl|CP064677.1_cds_QPD38856.1_2183,bcr
lcl|CP064677.1_cds_QPD38857.1_2184,rsuA
lcl|CP064677.1_cds_QPD38858.1_2185,IVL04_11160
lcl|CP064677.1_cds_QPD38859.1_2186,rplY
lcl|CP064677.1_cds_QPD38860.1_2187,yejK
lcl|CP064677.1_cds_QPD38861.1_2188,IVL04_11175
lcl|CP064677.1_cds_QPD38862.1_2189,pbgA
lcl|CP064677.1_cds_QPD38863.1_2191,IVL04_11195
lcl|CP064677.1_cds_QPD38864.1_2192,narP
lcl|CP064677.1_cds_QPD38865.1_2193,ccmH
lcl|CP064677.1_cds_QPD38866.1_2194,dsbE
lcl|CP064677.1_cds_QPD38867.1_2195,ccmF
lcl|CP064677.1_cds_QPD38868.1_2196,ccmE
lcl|CP064677.1_cds_QPD38869.1_2197,ccmD
lcl|CP064677.1_cds_QPD38870.1_2198,ccmC
lcl|CP064677.1_cds_QPD38871.1_2199,ccmB
lcl|CP064677.1_cds_QPD38872.1_2201,napC
lcl|CP064677.1_cds_QPD38873.1_2202,napB
lcl|CP064677.1_cds_QPD38874.1_2203,napH
lcl|CP064677.1_cds_QPD38875.1_2204,napG
lcl|CP064677.1_cds_QPD38876.1_2205,napA
lcl|CP064677.1_cds_QPD38877.1_2206,napD
lcl|CP064677.1_cds_QPD38878.1_2207,napF
lcl|CP064677.1_cds_QPD38879.1_2208,IVL04_11280
lcl|CP064677.1_cds_QPD38880.1_2209,eco
lcl|CP064677.1_cds_QPD38881.1_2210,mqo
lcl|CP064677.1_cds_QPD38882.1_2211,yojI
lcl|CP064677.1_cds_QPD38883.1_2212,alkB
lcl|CP064677.1_cds_QPD38884.1_2213,ada
lcl|CP064677.1_cds_QPD38885.1_2214,apbE
lcl|CP064677.1_cds_QPD38886.1_2215,ompC
lcl|CP064677.1_cds_QPD38887.1_2216,rcsD
lcl|CP064677.1_cds_QPD38888.1_2217,rcsB
lcl|CP064677.1_cds_QPD38889.1_2218,rcsC
lcl|CP064677.1_cds_QPD38890.1_2219,atoS
lcl|CP064677.1_cds_QPD38891.1_2220,atoC
lcl|CP064677.1_cds_QPD38893.1_18,nhaR
lcl|CP064677.1_cds_QPD38894.1_35,caiC
lcl|CP064677.1_cds_QPD38895.1_46,folA
lcl|CP064677.1_cds_QPD38896.1_60,araD
lcl|CP064677.1_cds_QPD38897.1_61,araC
lcl|CP064677.1_cds_QPD38898.1_73,leuL
lcl|CP064677.1_cds_QPD38899.1_75,IVL04_00375
lcl|CP064677.1_cds_QPD38900.1_78,IVL04_00390
lcl|CP064677.1_cds_QPD38901.1_102,IVL04_00510
lcl|CP064677.1_cds_QPD38902.1_154,IVL04_00770
lcl|CP064677.1_cds_QPD38903.1_221,IVL04_01140
lcl|CP064677.1_cds_QPD38904.1_245,IVL04_01265
lcl|CP064677.1_cds_QPD38905.1_246,IVL04_01270
lcl|CP064677.1_cds_QPD38906.1_256,mmuP
lcl|CP064677.1_cds_QPD38907.1_292,ecpR
lcl|CP064677.1_cds_QPD38908.1_293,IVL04_01505
lcl|CP064677.1_cds_QPD38909.1_295,IVL04_01515
